"PAGNUM","PAGSEC","PAGTIP","PAGIMP","PAGCHENUM","PAGCHEBAN","PAGCHEEST","PAGOBS"," ","","","","","","",""
"7534","1","Efectivo","11679.65","","","","","","","","","","","",""
"7535","1","Deposito","7440","","CREDICOOP","","","","","","","","","",""
"7536","1","Deposito","35000","","CREDICOOP","","","","","","","","","",""
"7537","1","Deposito","15609","","CREDICOOP","","","","","","","","","",""
"7538","1","Efectivo","1194","","","","","","","","","","","",""
"7539","1","Efectivo","10669.5","","","","","","","","","","","",""
"7540","1","Efectivo","1966","","","","","","","","","","","",""
"7541","1","Efectivo","4650","","","","","","","","","","","",""
"7542","1","Deposito","34316","","CREDICOOP","","","","","","","","","",""
"7542","2","Otros","1184","","RETENCION","","","","","","","","","",""
"7543","1","Cheque","23300","21295331","PATAGONIA","","","","","","","","","",""
"7543","2","Cheque","6907.08","82445999","SANTA FE","","","","","","","","","",""
"7543","3","Cheque","4125.51","48018221","LA PAMPA","","","","","","","","","",""
"7543","4","Efectivo","111.17","","","","","","","","","","","",""
"7544","1","Cheque","11842.78","61727797","LA PAMPA","","","","","","","","","",""
"7545","1","Efectivo","12000","","","","","","","","","","","",""
"7546","1","Deposito","23737.25","","CREDICOOP","","","","","","","","","",""
"7547","1","Efectivo","652","","","","","","","","","","","",""
"7548","1","Efectivo","9430.19","","","","","","","","","","","",""
"7549","1","Deposito","6881.29","","CREDIOCOOP","","","","","","","","","",""
"7550","1","Cheque","59290","17568529","CHUBUT","","","","","","","","","",""
"7551","1","Cheque","3881","40750277","CREDICOOP","","","","","","","","","",""
"7551","2","Cheque","3880","40750288","CREDICOOP","","","","","","","","","",""
"7552","1","Efectivo","9890.04","","","","","","","","","","","",""
"7553","1","Efectivo","10746","","","","","","","","","","","",""
"7554","1","Efectivo","2849.24","","","","","","","","","","","",""
"7555","1","Deposito","98000","","CREDICOOP","","","","","","","","","",""
"7556","1","Deposito","59290","","CREDICOOP","","","","","","","","","",""
"7557","1","Deposito","17649.24","","CREDICOOP","","","","","","","","","",""
"7558","1","Cheque","10062.6","","CREDICOOP","","","","","","","","","",""
"7559","1","Deposito","240","","CREDICOOP","","","","","","","","","",""
"7560","1","Efectivo","12000","","","","","","","","","","","",""
"7561","1","Efectivo","13000","","","","","","","","","","","",""
"7562","1","Efectivo","5000","","","","","","","","","","","",""
"7563","1","Deposito","9081","","CREDICOOP","","","","","","","","","",""
"7564","1","Efectivo","6426.5","","","","","","","","","","","",""
"7565","1","Deposito","1823","","CREDICOOP","","","","","","","","","",""
"7566","1","Efectivo","3154.4","","","","","","","","","","","",""
"7567","1","Deposito","4201.4","","CREDICOOP","","","","","","","","","",""
"7568","1","Efectivo","33000","","","","","","","","","","","",""
"7569","1","Cheque","55000","47213110","CREDICOOP","","","","","","","","","",""
"7569","2","Efectivo","22000","","","","","","","","","","","",""
"7570","1","Deposito","8500","","CREDICOOP","","","","","","","","","",""
"7571","1","Efectivo","3737","","","","","","","","","","","",""
"7572","1","Efectivo","75000","","","","","","","","","","","",""
"7573","1","Efectivo","27631.2","","","","","","","","","","","",""
"7574","1","Deposito","4630","","CREDICOOP","","","","","","","","","",""
"7575","1","Efectivo","5258","","","","","","","","","","","",""
"7576","1","Efectivo","10693.33","","","","","","","","","","","",""
"7577","1","Efectivo","5702.1","","","","","","","","","","","",""
"7578","1","Efectivo","1654.2","","","","","","","","","","","",""
"7579","1","Efectivo","5820","","","","","","","","","","","",""
"7580","1","Deposito","5000","","NACION","","","","","","","","","",""
"7581","1","Deposito","4000","","NACION 18-05","","","","","","","","","",""
"7582","1","Deposito","19759.37","","CREDICOOP","","","","","","","","","",""
"7583","1","Deposito","9512.32","","CREDICOOP","","","","","","","","","",""
"7584","1","Efectivo","4088","","","","","","","","","","","",""
"7585","1","Efectivo","3665.1","","","","","","","","","","","",""
"2003","NaN","Efectivo","10161.05","","","","","","","","","","","",""
"2004","NaN","Efectivo","4000","","","","","","","","","","","",""
"2005","NaN","Efectivo","45600","","","","","","","","","","","",""
"2006","NaN","Efectivo","1017.8","","","","","","","","","","","",""
"2007","NaN","Efectivo","6092.5","","","","","","","","","","","",""
"2008","NaN","Efectivo","5000","","","","","","","","","","","",""
"2009","NaN","Efectivo","4195.6","","","","","","","","","","","",""
"2010","NaN","Deposito","3519","","CREDICOOP","","","","","","","","","",""
"2011","NaN","Deposito","3519","","CREDICOOP","","","","","","","","","",""
"2012","NaN","Efectivo","4195.6","","","","","","","","","","","",""
"2013","NaN","Deposito","13333.94","","CREDICOOP","","","","","","","","","",""
"2014","NaN","Deposito","13333.94","","CREDICOOP","","","","","","","","","",""
"2015","NaN","Deposito","13978.66","","CREDICOOP","","","","","","","","","",""
"2016","NaN","Deposito","13978.66","","CREDICOOP","","","","","","","","","",""
"2017","NaN","Efectivo","1781","","","","","","","","","","","",""
"2018","NaN","Efectivo","1781","","","","","","","","","","","",""
"2019","NaN","Efectivo","31330","","","","","","","","","","","",""
"2020","NaN","Efectivo","31330","","","","","","","","","","","",""
"2021","NaN","Deposito","10706.13","","CREDICOOP","","","","","","","","","",""
"2022","NaN","Deposito","10706.13","","CREDICOOP","","","","","","","","","",""
"2023","NaN","Deposito","6000","","CREDICOOP","","","","","","","","","",""
"2024","NaN","Deposito","6000","","CREDICOOP","","","","","","","","","",""
"2025","NaN","Deposito","10000","","CREDICOOP","","","","","","","","","",""
"2026","NaN","Deposito","12000","","CREDICOOP","","","","","","","","","",""
"2027","NaN","Deposito","12000","","CREDICOOP","","","","","","","","","",""
"2028","NaN","Deposito","10000","","CREDICOOP","","","","","","","","","",""
"2029","NaN","Deposito","12000","","CREDICOOP","","","","","","","","","",""
"2030","NaN","Deposito","12000","","CREDICOOP","","","","","","","","","",""
"2031","NaN","Efectivo","10000","","","","","","","","","","","",""
"2032","NaN","Efectivo","10000","","","","","","","","","","","",""
"2033","NaN","Cheque","6667","99702681","MACRO","","","","","","","","","",""
"2034","NaN","Cheque","6667","99702681","MACRO","","","","","","","","","",""
"2035","NaN","Otros","13306.29","","DEPOS + COM","","","","","","","","","",""
"2036","NaN","Otros","13306.29","","DEPOS + COM","","","","","","","","","",""
"2037","NaN","Cheque","16614.51","62961262","GALICIA","","","","","","","","","",""
"2038","NaN","Cheque","16614.51","62961262","GALICIA","","","","","","","","","",""
"2039","NaN","Efectivo","13502.5","","","","","","","","","","","",""
"2040","NaN","Efectivo","13502.5","","","","","","","","","","","",""
"2041","NaN","Efectivo","11377.56","","","","","","","","","","","",""
"2042","NaN","Efectivo","11377.56","","","","","","","","","","","",""
"2043","NaN","Efectivo","2609.07","","","","","","","","","","","",""
"2044","NaN","Efectivo","2609.07","","","","","","","","","","","",""
"2045","NaN","Efectivo","1559.3","","","","","","","","","","","",""
"2046","NaN","Efectivo","1559.3","","","","","","","","","","","",""
"2047","NaN","Deposito","59290","","CREDICOOP","","","","","","","","","",""
"2048","NaN","Deposito","59290","","CREDICOOP","","","","","","","","","",""
"2049","NaN","Deposito","23716","","CREDICOO","","","","","","","","","",""
"2050","NaN","Deposito","23716","","CREDICOO","","","","","","","","","",""
"2051","NaN","Deposito","11858","","CREDICOOP","","","","","","","","","",""
"2052","NaN","Deposito","11858","","","","","","","","","","","",""
"2053","NaN","Deposito","99000","","CREDICOOP","","","","","","","","","",""
"2054","NaN","Deposito","19580","","CREDICOOP","","","","","","","","","",""
"2055","NaN","Deposito","99000","","CREDICOOP","","","","","","","","","",""
"2056","NaN","Deposito","19580","","CREDICOOP","","","","","","","","","",""
"2057","NaN","Deposito","99000","","CREDICOOP","","","","","","","","","",""
"2058","NaN","Deposito","99000","","CREDICOOP","","","","","","","","","",""
"2059","NaN","Deposito","39160","","CREDICOOP","","","","","","","","","",""
"2060","NaN","Deposito","99000","","CREDICOOP","","","","","","","","","",""
"2061","NaN","Deposito","99000","","CREDICOOP","","","","","","","","","",""
"2062","NaN","Deposito","39160","","CREDICOOP","","","","","","","","","",""
"2063","NaN","Otros","2004.31","","ERROR","","","","","","","","","",""
"2064","NaN","Otros","2004.31","","ERROR","","","","","","","","","",""
"2065","NaN","Deposito","99000","","CREDICOOP","","","","","","","","","",""
"2066","NaN","Deposito","78870","","CREDICOOP","","","","","","","","","",""
"2067","NaN","Deposito","99000","","CREDICOOP","","","","","","","","","",""
"2068","NaN","Deposito","78870","","CREDICOOP","","","","","","","","","",""
"2069","NaN","Efectivo","17282.25","","","","","","","","","","","",""
"2070","NaN","Efectivo","17280.39","","","","","","","","","","","",""
"2071","NaN","Deposito","44016","","CREDICOOP","","","","","","","","","",""
"2072","NaN","Efectivo","6435.36","","","","","","","","","","","",""
"2073","NaN","Deposito","9300","","CREDICOOP","","","","","","","","","",""
"2074","NaN","Efectivo","10161.05","","","","","","","","","","","",""
"2075","NaN","Deposito","27024.3","","CREDICOOP","","","","","","","","","",""
"2076","NaN","Cheque","13000","22376989","PATAGONIA","","","","","","","","","",""
"2077","NaN","Cheque","13800","22376990","PATAGONIA","","","","","","","","","",""
"2078","NaN","Cheque","86700","61725046","LA PAMPA","","","","","","","","","",""
"2079","NaN","Cheque","86900","61725047","LA PAMPA","","","","","","","","","",""
"2080","NaN","Cheque","87100","61725048","LA PAMPA","","","","","","","","","",""
"2081","NaN","Cheque","80947.13","61725049","LA PAMPA","","","","","","","","","",""
"2082","NaN","Deposito","9152.5","","CREDICOOP","","","","","","","","","",""
"2083","NaN","Efectivo","4000","","","","","","","","","","","",""
"2084","NaN","Efectivo","10000","","","","","","","","","","","",""
"2085","NaN","Efectivo","9500","","","","","","","","","","","",""
"2086","NaN","Efectivo","96877.56","","","","","","","","","","","",""
"2087","NaN","Efectivo","1400.96","","","","","","","","","","","",""
"2088","NaN","Cheque","6760","82540174","BPN","","","","","","","","","",""
"2089","NaN","Cheque","6760","82540175","BPN","","","","","","","","","",""
"2090","NaN","Efectivo","790","","","","","","","","","","","",""
"2091","NaN","Otros","210","","RETENCION","","","","","","","","","",""
"2092","NaN","Efectivo","9000","","","","","","","","","","","",""
"2093","NaN","Deposito","8344","","CREDICOOP","","","","","","","","","",""
"2094","NaN","Deposito","13333.94","","CREDICOOP","","","","","","","","","",""
"2095","NaN","Deposito","27024.3","","CREDICOOP","","","","","","","","","",""
"2096","NaN","Otros","9228.5","","DES COMICIONES","","","","","","","","","",""
"2097","NaN","Efectivo","4656.6","","","","","","","","","","","",""
"2098","NaN","Efectivo","2000","","","","","","","","","","","",""
"2099","NaN","Efectivo","3406.2","","","","","","","","","","","",""
"2100","NaN","Efectivo","8257.04","","","","","","","","","","","",""
"2101","NaN","Deposito","5500","","CREDICOOP","","","","","","","","","",""
"2102","NaN","Efectivo","1559.3","","","","","","","","","","","",""
"2103","NaN","Deposito","5500","","CREDICOOP","","","","","","","","","",""
"2104","NaN","Efectivo","5700","","","","","","","","","","","",""
"2105","NaN","Efectivo","24717.55","","","","","","","","","","","",""
"2106","NaN","Efectivo","5100","","","","","","","","","","","",""
"2107","NaN","Efectivo","5003","","","","","","","","","","","",""
"2108","NaN","Efectivo","4471.98","","","","","","","","","","","",""
"2109","NaN","Efectivo","11200","","","","","","","","","","","",""
"7653","1","Efectivo","9104","","","","","","","","","","","",""
"2111","NaN","Efectivo","9386.3","","","","","","","","","","","",""
"2112","NaN","Deposito","16541.91","","CREDICOOP","","","","","","","","","",""
"2113","NaN","Deposito","44016","","CREDICOOP","","","","","","","","","",""
"2114","NaN","Efectivo","11200","","","","","","","","","","","",""
"2115","NaN","Efectivo","305.6","","","","","","","","","","","",""
"2116","NaN","Efectivo","10079.25","","","","","","","","","","","",""
"2117","NaN","Efectivo","6287.8","","","","","","","","","","","",""
"2118","NaN","Deposito","9152.5","","CREDICOOP","","","","","","","","","",""
"2119","NaN","Efectivo","9000","","","","","","","","","","","",""
"2120","NaN","Efectivo","5003","","","","","","","","","","","",""
"2121","NaN","Efectivo","3995","","","","","","","","","","","",""
"2122","NaN","Efectivo","1781","","","","","","","","","","","",""
"2123","NaN","Cheque","4188","22628884","CREDICOOP","","","","","","","","","",""
"2124","NaN","Efectivo","4709.8","","","","","","","","","","","",""
"2125","NaN","Efectivo","10829.11","","","","","","","","","","","",""
"2126","NaN","Efectivo","9686","","","","","","","","","","","",""
"2127","NaN","Efectivo","4603.9","","","","","","","","","","","",""
"2128","NaN","Efectivo","3048","","","","","","","","","","","",""
"2129","NaN","Efectivo","26500","","","","","","","","","","","",""
"2130","NaN","Efectivo","28599","","","","","","","","","","","",""
"2131","NaN","Deposito","7319.38","","CREDICOOP","","","","","","","","","",""
"2132","NaN","Efectivo","2328.3","","","","","","","","","","","",""
"2133","NaN","Efectivo","26063.86","","","","","","","","","","","",""
"2134","NaN","Deposito","41720","","CREDICOOP","","","","","","","","","",""
"2135","NaN","Efectivo","10000","","","","","","","","","","","",""
"2136","NaN","Efectivo","7310.83","","","","","","","","","","","",""
"2137","NaN","Efectivo","12200","","","","","","","","","","","",""
