"AJUNUM","AJUFEC","PRODCOD","AJUCAN","AJUOBS"," ","","","","","","",""
"7330","20160519","41","-3","","","","","","","","",""
"7331","20160519","43","-7","","","","","","","","",""
"7332","20160519","44","-6","","","","","","","","",""
"7334","20160519","14","135","","","","","","","","",""
"7335","20160519","0112","105","","","","","","","","",""
"7337","20160527","080","-10","","","","","","","","",""
"7338","20160527","081","-21","","","","","","","","",""
"7339","20160527","083","-25","","","","","","","","",""
"7340","20160527","085","23","","","","","","","","",""
"7341","20160527","086","-24","","","","","","","","",""
"7342","20160527","087","-27","","","","","","","","",""
"7343","20160527","090","-14","","","","","","","","",""
"7344","20160527","098","-20","","","","","","","","",""
"7345","20160527","099","-12","","","","","","","","",""
"7346","20160527","099","20","","","","","","","","",""
"7347","20160527","0100","-35","","","","","","","","",""
"7348","20160527","0101","-3","","","","","","","","",""
"7349","20160527","0107","-28","","","","","","","","",""
"7350","20160527","0110","-20","","","","","","","","",""
"7351","20160527","0111","-8","","","","","","","","",""
"7352","20160527","411","-19","","","","","","","","",""
"7353","20160527","411","40","","","","","","","","",""
"7354","20160527","414","-21","","","","","","","","",""
"7357","20160527","088","-78","","","","","","","","",""
"7358","20160527","089","30","","","","","","","","",""
"7359","20160527","091","30","","","","","","","","",""
"7360","20160527","092","19","","","","","","","","",""
"7361","20160527","095","60","","","","","","","","",""
"7362","20160527","0103","20","","","","","","","","",""
"7363","20160527","0104","30","","","","","","","","",""
"7364","20160527","0104","-50","","","","","","","","",""
"7365","20160527","0104","50","","","","","","","","",""
"7366","20160527","0106","-200","","","","","","","","",""
"7367","20160527","0108","49","","","","","","","","",""
"7368","20160527","0112","-8","","","","","","","","",""
"7369","20160527","401","70","","","","","","","","",""
"7370","20160527","404","95","","","","","","","","",""
"7371","20160527","407","20","","","","","","","","",""
"7372","20160527","409","-45","","","","","","","","",""
"7373","20160527","412","40","","","","","","","","",""
"7374","20160527","413","180","","","","","","","","",""
"7375","20160527","420","-6","","","","","","","","",""
"7376","20160527","421","10","","","","","","","","",""
"7377","20160527","422","-39","","","","","","","","",""
"7380","20160530","02","101","","","","","","","","",""
"7383","20160530","04","101","","","","","","","","",""
"7384","20160530","05","202","","","","","","","","",""
"7385","20160530","07","102","","","","","","","","",""
"7386","20160530","08","104","","","","","","","","",""
"7387","20160530","09","105","","","","","","","","",""
"7388","20160530","10","102","","","","","","","","",""
"7389","20160530","13","102","","","","","","","","",""
"7390","20160530","14","305","","","","","","","","",""
"7391","20160530","16","293","","","","","","","","",""
"7392","20160530","18","102","","","","","","","","",""
"7393","20160530","19","201","","","","","","","","",""
"7394","20160530","020","200","","","","","","","","",""
"7395","20160530","021","201","","","","","","","","",""
"7396","20160530","022","200","","","","","","","","",""
"7397","20160530","023","104","","","","","","","","",""
"7398","20160530","026","201","","","","","","","","",""
"7399","20160530","027","102","","","","","","","","",""
"7400","20160530","028","202","","","","","","","","",""
"7401","20160530","029","202","","","","","","","","",""
"7402","20160530","030","104","","","","","","","","",""
"7403","20160530","21","200","","","","","","","","",""
"7404","20160530","22","102","","","","","","","","",""
"7405","20160530","24","104","","","","","","","","",""
"7406","20160530","26","200","","","","","","","","",""
"7407","20160530","27","104","","","","","","","","",""
"7408","20160530","28","400","","","","","","","","",""
"7409","20160530","29","100","","","","","","","","",""
"7410","20160530","30","200","","","","","","","","",""
"7411","20160530","31","105","","","","","","","","",""
"7412","20160530","40","200","","","","","","","","",""
"7415","20160530","41","102","","","","","","","","",""
"7416","20160530","44","400","","","","","","","","",""
"7419","20160607","42","200","","","","","","","","",""
"7423","20160623","083","1","","","","","","","","",""
"7425","20160623","085","-1","","","","","","","","",""
"7427","20160627","086","-1","","","","","","","","",""
"7429","20160627","087","-1","","","","","","","","",""
"7430","20160627","091","-1","","","","","","","","",""
"7431","20160627","092","-1","","","","","","","","",""
"7432","20160627","0103","-1","","","","","","","","",""
"7433","20160627","0105","-1","","","","","","","","",""
"7435","20160627","02","-1","","","","","","","","",""
"7436","20160627","05","-1","","","","","","","","",""
"7437","20160627","10","-3","","","","","","","","",""
"7438","20160627","021","-1","","","","","","","","",""
"7439","20160627","030","-1","","","","","","","","",""
"7441","20160704","114","500","","","","","","","","",""
"7444","20160711","080","382","","","","","","","","",""
"7447","20160711","081","575","","","","","","","","",""
"7448","20160711","083","772","","","","","","","","",""
"7449","20160711","086","570","","","","","","","","",""
"7450","20160711","088","190","","","","","","","","",""
"7451","20160711","091","194","","","","","","","","",""
"7452","20160711","092","198","","","","","","","","",""
"7453","20160711","095","209","","","","","","","","",""
"7454","20160711","098","191","","","","","","","","",""
"7455","20160711","099","381","","","","","","","","",""
"7456","20160711","0100","381","","","","","","","","",""
"7457","20160711","0101","192","","","","","","","","",""
"7458","20160711","0103","382","","","","","","","","",""
"7459","20160711","0105","572","","","","","","","","",""
"7460","20160711","0106","381","","","","","","","","",""
"7461","20160711","0108","192","","","","","","","","",""
"7462","20160711","0110","384","","","","","","","","",""
"7463","20160711","0111","197","","","","","","","","",""
"7464","20160711","0112","581","","","","","","","","",""
"7467","20160711","401","575","","","","","","","","",""
"7468","20160711","403","382","","","","","","","","",""
"7469","20160711","407","194","","","","","","","","",""
"7470","20160711","408","385","","","","","","","","",""
"7471","20160711","409","191","","","","","","","","",""
"7472","20160711","410","383","","","","","","","","",""
"7473","20160711","411","381","","","","","","","","",""
"7474","20160711","413","772","","","","","","","","",""
"7475","20160711","414","192","","","","","","","","",""
"7476","20160711","418","192","","","","","","","","",""
"7477","20160711","419","590","","","","","","","","",""
"7478","20160711","421","386","","","","","","","","",""
"7479","20160711","422","1168","","","","","","","","",""
"7481","20160728","79","500","","","","","","","","",""
"7484","20160813","78","500","","","","","","","","",""
"7486","20160816","LL","2000","","","","","","","","",""
"7489","20160824","200","500","","","","","","","","",""
"7492","20160906","080","-60","","","","","","","","",""
"7493","20160906","081","-39","","","","","","","","",""
"7494","20160906","083","-10","","","","","","","","",""
"7495","20160906","087","-11","","","","","","","","",""
"7496","20160906","089","-7","","","","","","","","",""
"7497","20160906","090","-13","","","","","","","","",""
"7498","20160906","091","-52","","","","","","","","",""
"7499","20160906","095","-40","","","","","","","","",""
"7500","20160906","098","-25","","","","","","","","",""
"7501","20160906","0101","-30","","","","","","","","",""
"7502","20160906","0103","-12","","","","","","","","",""
"7503","20160906","0108","-30","","","","","","","","",""
"7504","20160906","0108","-5","","","","","","","","",""
"7505","20160906","0110","-57","","","","","","","","",""
"7506","20160906","0112","-10","","","","","","","","",""
"7507","20160906","401","-100","","","","","","","","",""
"7508","20160906","403","-20","","","","","","","","",""
"7509","20160906","404","-70","","","","","","","","",""
"7510","20160906","404","-8","","","","","","","","",""
"7511","20160906","408","-75","","","","","","","","",""
"7512","20160906","408","-10","","","","","","","","",""
"7513","20160906","412","-3","","","","","","","","",""
"7514","20160906","414","-90","","","","","","","","",""
"7515","20160906","418","-20","","","","","","","","",""
"7516","20160906","420","-63","","","","","","","","",""
"7517","20160906","421","-20","","","","","","","","",""
"7520","20160906","0112","-15","","","","","","","","",""
"7523","20160906","08","-10","","","","","","","","",""
"7524","20160906","08","-10","","","","","","","","",""
"7525","20160906","13","-20","","","","","","","","",""
"7526","20160906","18","-10","","","","","","","","",""
"7527","20160906","020","-7","","","","","","","","",""
"7528","20160906","029","-10","","","","","","","","",""
"7529","20160906","23","-5","","","","","","","","",""
"7530","20160906","27","-5","","","","","","","","",""
"7531","20160906","29","-3","","","","","","","","",""
"7532","20160906","30","-5","","","","","","","","",""
"7533","20160906","36","-25","","","","","","","","",""
"7534","20160906","40","-30","","","","","","","","",""
"7535","20160906","42","-10","","","","","","","","",""
"7537","20160906","41","10","","","","","","","","",""
"7538","20160906","44","-20","","","","","","","","",""
"7541","20160906","02","50","","","","","","","","",""
"7542","20160906","43","-250","","","","","","","","",""
"7543","20160906","25","-54","","","","","","","","",""
"7544","20160906","10","10","","","","","","","","",""
"7547","20160908","62","-71","","","","","","","","",""
"7550","20160914","085","-2","","","","","","","","",""
"7551","20160914","0101","-1","","","","","","","","",""
"7552","20160914","0106","-1","","","","","","","","",""
"7553","20160914","422","-1","","","","","","","","",""
"7555","20161007","651","-12","","","","","","","","",""
"7557","20161007","650","-6","","","","","","","","",""
"7558","20161007","651","-6","","","","","","","","",""
"7559","20161007","656","-6","","","","","","","","",""
"7560","20161007","659","-6","","","","","","","","",""
"7561","20161007","662","-6","","","","","","","","",""
"7562","20161007","666","-6","","","","","","","","",""
"7564","20161007","667","-6","","","","","","","","",""
"7566","20161012","650","-12","","","","","","","","",""
"7567","20161012","651","-12","","","","","","","","",""
"7568","20161012","653","-12","","","","","","","","",""
