"REMNUM","REMFEC","USUCOD","ESTCOD","VENCOD","REMPED","REMFACNUM","CLICOD","REMPAGNUM","REMLIQNUM","REMDES","REMFACLET","REMEMI","REMFACPV"," ","","","","","","",""
"11239","20200131","1","Q","25","0","0","221","7318","0","0","","E","NaN","","","","","","","",""
"11240","20200131","1","Q","25","0","0","221","7318","0","0","","E","NaN","","","","","","","",""
"11241","20200131","1","Q","4","0","0","1618","7214","0","0","","E","NaN","","","","","","","",""
"11242","20200131","1","Q","25","0","0","690","7403","0","0","","E","NaN","","","","","","","",""
"11243","20200131","1","Q","4","0","0","1443","7190","0","0","","E","NaN","","","","","","","",""
"11244","20200203","1","Q","4","0","0","1238","7238","0","0","","E","NaN","","","","","","","",""
"11245","20200203","1","Q","4","0","0","1238","7238","0","0","","E","NaN","","","","","","","",""
"11246","20200203","1","Q","4","0","0","1443","7239","0","0","","E","NaN","","","","","","","",""
"11247","20200204","1","Q","4","0","0","1238","7238","0","0","","E","NaN","","","","","","","",""
"11248","20200204","1","Q","4","0","0","1238","7238","0","0","","E","NaN","","","","","","","",""
"11249","20200205","1","Q","4","0","0","1651","7197","0","0","","E","NaN","","","","","","","",""
"11250","20200205","1","Q","4","0","0","1443","7239","0","0","","E","NaN","","","","","","","",""
"11251","20200205","1","Q","4","0","0","1443","7239","0","0","","E","NaN","","","","","","","",""
"11252","20200206","1","Q","4","0","0","1471","7237","0","0","","E","NaN","","","","","","","",""
"11253","20200206","1","Q","4","0","0","1471","7237","0","0","","E","NaN","","","","","","","",""
"11254","20200206","1","Q","4","0","0","1443","7239","0","0","","E","NaN","","","","","","","",""
"11255","20200206","1","Q","144","0","0","1707","7196","0","0","","E","NaN","","","","","","","",""
"11256","20200206","1","Q","144","0","0","1707","7196","0","0","","E","NaN","","","","","","","",""
"11257","20200207","1","Q","4","0","0","1708","7454","0","0","","E","NaN","","","","","","","",""
"11258","20200207","1","Q","4","0","0","1815","7200","0","0","","E","NaN","","","","","","","",""
"11259","20200207","1","Q","4","0","0","1815","7200","0","0","","E","NaN","","","","","","","",""
"11260","20200207","1","Q","4","0","0","1238","7238","0","0","","E","NaN","","","","","","","",""
"11261","20200207","1","Q","4","0","0","1238","7238","0","0","","E","NaN","","","","","","","",""
"11262","20200207","1","Q","4","0","0","1443","7239","0","0","","E","NaN","","","","","","","",""
"11263","20200210","1","Q","4","0","0","37","7275","0","0","","E","NaN","","","","","","","",""
"11264","20200210","1","Q","20","0","0","990","7300","0","0","","E","NaN","","","","","","","",""
"11265","20200210","1","Q","20","0","0","990","7300","0","0","","E","NaN","","","","","","","",""
"11266","20200210","1","Q","20","0","0","945","7299","0","0","","E","NaN","","","","","","","",""
"11267","20200210","1","Q","20","0","0","945","7299","0","0","","E","NaN","","","","","","","",""
"11268","20200210","1","Q","4","0","0","1443","7239","0","0","","E","NaN","","","","","","","",""
"11269","20200210","1","Q","4","0","0","1443","7239","0","0","","E","NaN","","","","","","","",""
"11270","20200210","1","Q","20","0","858","944","7429","0","0","E","E","NaN","","","","","","","",""
"11271","20200210","1","Q","20","0","859","944","7429","0","0","E","E","NaN","","","","","","","",""
"11272","20200211","1","Q","20","0","0","1733","7301","0","0","","E","NaN","","","","","","","",""
"11273","20200211","1","Q","20","0","0","1733","7301","0","0","","E","NaN","","","","","","","",""
"11274","20200211","1","Q","20","0","860","943","7305","0","0","E","E","NaN","","","","","","","",""
"11275","20200211","1","Q","20","0","861","943","7305","0","0","E","E","NaN","","","","","","","",""
"11276","20200211","1","Q","146","0","0","1165","7450","0","0","","E","NaN","","","","","","","",""
"11277","20200211","1","Q","146","0","0","1165","7450","0","0","","E","NaN","","","","","","","",""
"11278","20200211","1","Q","122","0","0","1207","7607","0","0","","E","NaN","","","","","","","",""
"11279","20200211","1","Q","4","0","0","1758","7195","0","0","","E","NaN","","","","","","","",""
"11280","20200211","1","Q","4","0","0","1758","7195","0","0","","E","NaN","","","","","","","",""
"11281","20200211","1","Q","4","0","0","1238","7238","0","0","","E","NaN","","","","","","","",""
"11282","20200211","1","Q","4","0","0","1238","7238","0","0","","E","NaN","","","","","","","",""
"11283","20200211","1","Q","144","0","0","1756","7267","0","0","","E","NaN","","","","","","","",""
"11284","20200211","1","Q","144","0","0","1756","7267","0","0","","E","NaN","","","","","","","",""
"11285","20200212","1","Q","4","0","0","1471","7237","0","0","","E","NaN","","","","","","","",""
"11286","20200212","1","Q","4","0","0","1471","7237","0","0","","E","NaN","","","","","","","",""
"11287","20200212","1","Q","4","0","0","1499","7226","0","0","","E","NaN","","","","","","","",""
"11288","20200212","1","Q","4","0","0","1221","7211","0","0","","E","NaN","","","","","","","",""
"11289","20200212","1","Q","4","0","0","1485","7523","0","0","","E","NaN","","","","","","","",""
"11290","20200212","1","Q","4","0","0","1485","7523","0","0","","E","NaN","","","","","","","",""
"11291","20200212","1","Q","4","0","0","1238","7238","0","0","","E","NaN","","","","","","","",""
"11292","20200212","1","Q","4","0","0","1238","7238","0","0","","E","NaN","","","","","","","",""
"11293","20200212","1","Q","112","0","0","647","7799","0","0","","E","NaN","","","","","","","",""
"11294","20200212","1","Q","144","0","0","1782","7194","0","0","","E","NaN","","","","","","","",""
"11295","20200213","1","Q","144","0","0","1782","7194","0","0","","E","NaN","","","","","","","",""
"11296","20200213","1","Q","4","0","0","1485","7523","0","0","","E","NaN","","","","","","","",""
"11297","20200213","1","Q","139","0","0","1488","7231","0","0","","E","NaN","","","","","","","",""
"11298","20200213","1","A","144","0","0","1756","0","0","0","","E","NaN","","","","","","","",""
"11299","20200213","1","A","144","0","0","1756","0","0","0","","E","NaN","","","","","","","",""
"11300","20200213","1","Q","4","0","0","1651","7197","0","0","","E","NaN","","","","","","","",""
"11301","20200213","1","Q","4","0","0","1651","7197","0","0","","E","NaN","","","","","","","",""
"11302","20200213","1","Q","4","0","0","1443","7239","0","0","","E","NaN","","","","","","","",""
"11303","20200213","1","Q","4","0","0","1443","7239","0","0","","E","NaN","","","","","","","",""
"11304","20200214","1","Q","139","0","0","1797","7219","0","0","","E","NaN","","","","","","","",""
"11305","20200214","1","Q","139","0","0","1607","7220","0","0","","E","NaN","","","","","","","",""
"11306","20200214","1","Q","139","0","0","1474","7218","0","0","","E","NaN","","","","","","","",""
"11307","20200214","1","Q","143","0","0","1761","7212","0","0","","E","NaN","","","","","","","",""
"11308","20200214","1","Q","139","0","0","1474","7218","0","0","","E","NaN","","","","","","","",""
"11309","20200217","1","Q","4","0","0","1729","7207","0","0","","E","NaN","","","","","","","",""
"11310","20200217","1","Q","4","0","0","1729","7207","0","0","","E","NaN","","","","","","","",""
"11311","20200217","1","Q","4","0","0","37","7275","0","0","","E","NaN","","","","","","","",""
"11312","20200217","1","Q","4","0","0","574","7546","0","0","","E","NaN","","","","","","","",""
"11313","20200217","1","Q","4","0","0","574","7546","0","0","","E","NaN","","","","","","","",""
"11314","20200217","1","Q","144","0","0","1539","7204","0","0","","E","NaN","","","","","","","",""
"11315","20200217","1","Q","122","0","0","888","7623","0","0","","E","NaN","","","","","","","",""
"11316","20200217","1","Q","4","0","0","1238","7238","0","0","","E","NaN","","","","","","","",""
"11317","20200217","1","Q","4","0","0","1443","7239","0","0","","E","NaN","","","","","","","",""
"11318","20200217","1","Q","4","0","0","1443","7239","0","0","","E","NaN","","","","","","","",""
"11319","20200218","1","Q","25","0","0","493","7418","0","0","","E","NaN","","","","","","","",""
"11320","20200218","1","Q","4","0","0","1333","7213","0","0","","E","NaN","","","","","","","",""
"11321","20200218","1","Q","4","0","0","1443","7239","0","0","","E","NaN","","","","","","","",""
"11322","20200218","1","Q","4","0","0","1443","7239","0","0","","E","NaN","","","","","","","",""
"11323","20200218","1","Q","4","0","0","1238","7238","0","0","","E","NaN","","","","","","","",""
"11324","20200218","1","Q","4","0","0","1238","7238","0","0","","E","NaN","","","","","","","",""
"11325","20200218","1","Q","4","0","0","1221","7211","0","0","","E","NaN","","","","","","","",""
"11326","20200218","1","Q","4","0","0","1221","7211","0","0","","E","NaN","","","","","","","",""
"11327","20200219","1","Q","4","0","0","409","7234","0","0","","E","NaN","","","","","","","",""
"11328","20200219","1","Q","4","0","0","409","7234","0","0","","E","NaN","","","","","","","",""
"11329","20200219","1","Q","4","0","0","1311","7215","0","3024","","E","NaN","","","","","","","",""
"11330","20200219","1","Q","144","0","0","1753","7223","0","0","","E","NaN","","","","","","","",""
"11331","20200219","1","Q","144","0","0","1753","7223","0","0","","E","NaN","","","","","","","",""
"11332","20200219","1","Q","142","0","0","1636","7686","0","0","","E","NaN","","","","","","","",""
"11333","20200219","1","Q","142","0","0","1636","7752","0","0","","E","NaN","","","","","","","",""
"11334","20200219","1","Q","4","0","0","1443","7239","0","0","","E","NaN","","","","","","","",""
"11335","20200219","1","Q","4","0","0","1443","7239","0","0","","E","NaN","","","","","","","",""
"11336","20200219","1","Q","4","0","0","1238","7238","0","0","","E","NaN","","","","","","","",""
"11337","20200219","1","Q","4","0","0","1471","7237","0","0","","E","NaN","","","","","","","",""
"11338","20200219","1","Q","4","0","0","1471","7237","0","0","","E","NaN","","","","","","","",""
"11339","20200220","1","Q","144","0","0","168","7240","0","0","","E","NaN","","","","","","","",""
"11340","20200220","1","Q","144","0","0","168","7240","0","0","","E","NaN","","","","","","","",""
"11341","20200220","1","Q","4","0","0","47","7381","0","0","","E","NaN","","","","","","","",""
"11342","20200220","1","Q","4","0","0","1443","7239","0","0","","E","NaN","","","","","","","",""
"11343","20200220","1","Q","4","0","0","1443","7239","0","0","","E","NaN","","","","","","","",""
"11344","20200220","1","Q","4","0","0","1443","7239","0","0","","E","NaN","","","","","","","",""
"11345","20200221","1","Q","4","0","0","1499","7322","0","0","","E","NaN","","","","","","","",""
"11346","20200221","1","Q","4","0","0","1499","7322","0","0","","E","NaN","","","","","","","",""
"11347","20200221","1","Q","25","0","0","69","7404","0","0","","E","NaN","","","","","","","",""
"11348","20200221","1","Q","139","0","0","153","7447","0","0","","E","NaN","","","","","","","",""
"11349","20200221","1","Q","4","0","0","1443","7239","0","0","","E","NaN","","","","","","","",""
"11350","20200221","1","Q","4","0","0","1443","7239","0","0","","E","NaN","","","","","","","",""
"11351","20200221","1","Q","4","0","0","1238","7238","0","0","","E","NaN","","","","","","","",""
"11352","20200221","1","Q","4","0","0","1238","7238","0","0","","E","NaN","","","","","","","",""
"11353","20200226","1","Q","4","0","0","37","7275","0","0","","E","NaN","","","","","","","",""
"11354","20200226","1","Q","25","0","0","1816","7273","0","0","","E","NaN","","","","","","","",""
"11355","20200226","1","Q","25","0","0","1816","7273","0","0","","E","NaN","","","","","","","",""
"11356","20200226","1","Q","146","0","0","1255","7703","0","1132.35","","E","NaN","","","","","","","",""
"11357","20200226","1","Q","146","0","0","1255","7703","0","173.4","","E","NaN","","","","","","","",""
"11358","20200226","1","Q","4","0","0","33","7272","0","0","","E","NaN","","","","","","","",""
"11359","20200226","1","Q","4","0","0","33","7272","0","0","","E","NaN","","","","","","","",""
"11360","20200226","1","Q","20","0","0","329","7510","0","0","","E","NaN","","","","","","","",""
"11361","20200226","1","Q","146","0","0","1621","7879","0","0","","E","NaN","","","","","","","",""
"11362","20200226","1","Q","146","0","0","1621","7879","0","0","","E","NaN","","","","","","","",""
"11363","20200226","1","Q","4","0","0","1443","7239","0","0","","E","NaN","","","","","","","",""
"11364","20200226","1","Q","4","0","0","1443","7239","0","0","","E","NaN","","","","","","","",""
"11365","20200226","1","Q","20","0","0","803","7310","0","0","","E","NaN","","","","","","","",""
"11366","20200227","1","Q","4","0","0","1651","7236","0","0","","E","NaN","","","","","","","",""
"11367","20200227","1","Q","4","0","0","1109","7259","0","0","","E","NaN","","","","","","","",""
"11368","20200227","1","Q","4","0","0","1328","7457","0","0","","E","NaN","","","","","","","",""
"11369","20200227","1","Q","4","0","0","1328","7457","0","0","","E","NaN","","","","","","","",""
"11370","20200227","1","Q","4","0","0","1238","7238","0","0","","E","NaN","","","","","","","",""
"11371","20200227","1","Q","4","0","0","1238","7238","0","0","","E","NaN","","","","","","","",""
"11372","20200227","1","Q","4","0","0","1443","7239","0","0","","E","NaN","","","","","","","",""
"11373","20200227","1","Q","4","0","0","1471","7237","0","0","","E","NaN","","","","","","","",""
"11374","20200227","1","Q","4","0","0","1471","7237","0","0","","E","NaN","","","","","","","",""
"11375","20200227","1","S","146","0","0","1615","0","0","0","","E","NaN","","","","","","","",""
"11376","20200227","1","S","146","0","0","1615","0","0","0","","E","NaN","","","","","","","",""
"11377","20200228","1","Q","146","0","0","1194","7749","0","0","","E","NaN","","","","","","","",""
"11378","20200228","1","Q","4","0","0","1443","7239","0","0","","E","NaN","","","","","","","",""
"11379","20200228","1","Q","4","0","0","1443","7257","0","0","","E","NaN","","","","","","","",""
"11380","20200228","1","S","143","0","0","1597","0","0","0","","E","NaN","","","","","","","",""
"11381","20200228","1","S","143","0","0","1597","0","0","0","","E","NaN","","","","","","","",""
"11382","20200228","1","Q","4","0","0","1471","7258","0","0","","E","NaN","","","","","","","",""
"11383","20200228","1","S","146","0","0","1616","0","0","0","","E","NaN","","","","","","","",""
"11384","20200228","1","S","146","0","0","1616","0","0","0","","E","NaN","","","","","","","",""
"11385","20200228","1","Q","146","0","0","1803","7787","0","0","","E","NaN","","","","","","","",""
"11386","20200302","1","Q","146","0","0","1601","8048","0","0","","E","NaN","","","","","","","",""
