"PAGNUM","REMNUM","","","","","","","",""
"8060","12354","","","","","","","",""
"8060","12368","","","","","","","",""
"8060","12371","","","","","","","",""
"8060","12378","","","","","","","",""
"8060","12387","","","","","","","",""
"8060","12399","","","","","","","",""
"8060","12402","","","","","","","",""
"8060","12405","","","","","","","",""
"8060","12412","","","","","","","",""
"8060","12419","","","","","","","",""
"8060","12426","","","","","","","",""
"8060","12435","","","","","","","",""
"8060","12446","","","","","","","",""
"8060","12452","","","","","","","",""
"8060","12457","","","","","","","",""
"0","12382","","","","","","","",""
"0","12149","","","","","","","",""
"8062","12149","","","","","","","",""
"8062","12382","","","","","","","",""
"0","12463","","","","","","","",""
"8063","12463","","","","","","","",""
"0","12471","","","","","","","",""
"8064","12471","","","","","","","",""
"0","12473","","","","","","","",""
"8065","12473","","","","","","","",""
"0","12313","","","","","","","",""
"8066","12313","","","","","","","",""
"0","12280","","","","","","","",""
"8067","12280","","","","","","","",""
"0","12279","","","","","","","",""
"8068","12279","","","","","","","",""
"0","12358","","","","","","","",""
"8071","12358","","","","","","","",""
"0","12469","","","","","","","",""
"8072","12469","","","","","","","",""
"0","12485","","","","","","","",""
"8073","12485","","","","","","","",""
"0","12493","","","","","","","",""
"0","12493","","","","","","","",""
"8075","12493","","","","","","","",""
"0","12504","","","","","","","",""
"8077","12504","","","","","","","",""
"0","12449","","","","","","","",""
"8078","12449","","","","","","","",""
"0","12472","","","","","","","",""
"8079","12472","","","","","","","",""
"0","12492","","","","","","","",""
"8080","12492","","","","","","","",""
"0","12328","","","","","","","",""
"8081","12328","","","","","","","",""
"0","12181","","","","","","","",""
"8082","12181","","","","","","","",""
"0","11834","","","","","","","",""
"8084","11834","","","","","","","",""
"0","12501","","","","","","","",""
"8085","12501","","","","","","","",""
"0","12257","","","","","","","",""
"8086","12257","","","","","","","",""
"0","12263","","","","","","","",""
"8087","12263","","","","","","","",""
"0","12250","","","","","","","",""
"0","12242","","","","","","","",""
"8088","12242","","","","","","","",""
"8088","12250","","","","","","","",""
"0","12319","","","","","","","",""
"8091","12319","","","","","","","",""
"0","12461","","","","","","","",""
"0","12462","","","","","","","",""
"8092","12461","","","","","","","",""
"8092","12462","","","","","","","",""
"0","12329","","","","","","","",""
"8093","12329","","","","","","","",""
"0","12270","","","","","","","",""
"8094","12270","","","","","","","",""
"0","12365","","","","","","","",""
"8095","12365","","","","","","","",""
"0","12528","","","","","","","",""
"8096","12528","","","","","","","",""
"0","12522","","","","","","","",""
"0","12525","","","","","","","",""
"8097","12522","","","","","","","",""
"8097","12525","","","","","","","",""
"0","12532","","","","","","","",""
"8098","12532","","","","","","","",""
"0","12500","","","","","","","",""
"8099","12500","","","","","","","",""
"0","12525","","","","","","","",""
"0","12522","","","","","","","",""
"8100","12522","","","","","","","",""
"8100","12525","","","","","","","",""
"0","12523","","","","","","","",""
"8101","12523","","","","","","","",""
"0","12430","","","","","","","",""
"8102","12430","","","","","","","",""
"0","12332","","","","","","","",""
"8103","12332","","","","","","","",""
"0","12238","","","","","","","",""
"8104","12238","","","","","","","",""
"0","12537","","","","","","","",""
"8105","12537","","","","","","","",""
"0","12459","","","","","","","",""
"8106","12459","","","","","","","",""
"0","12539","","","","","","","",""
"8107","12539","","","","","","","",""
"0","11818","","","","","","","",""
"8108","11818","","","","","","","",""
"0","12510","","","","","","","",""
"0","12511","","","","","","","",""
"8109","12510","","","","","","","",""
"8109","12511","","","","","","","",""
"0","12394","","","","","","","",""
"8111","12394","","","","","","","",""
"0","12489","","","","","","","",""
"8112","12489","","","","","","","",""
"0","12273","","","","","","","",""
"8113","12273","","","","","","","",""
"0","12274","","","","","","","",""
"8114","12274","","","","","","","",""
"0","12278","","","","","","","",""
"8115","12278","","","","","","","",""
"0","12275","","","","","","","",""
"8116","12275","","","","","","","",""
"0","12269","","","","","","","",""
"8117","12269","","","","","","","",""
"0","12440","","","","","","","",""
"0","12441","","","","","","","",""
"8118","12440","","","","","","","",""
"8118","12441","","","","","","","",""
"0","12295","","","","","","","",""
"8119","12295","","","","","","","",""
"0","12533","","","","","","","",""
"8120","12533","","","","","","","",""
"0","12519","","","","","","","",""
"8121","12519","","","","","","","",""
"0","12550","","","","","","","",""
"8122","12550","","","","","","","",""
"0","12391","","","","","","","",""
"0","12505","","","","","","","",""
"8123","12391","","","","","","","",""
"8123","12505","","","","","","","",""
"0","12282","","","","","","","",""
"8124","12282","","","","","","","",""
"0","12277","","","","","","","",""
"8125","12277","","","","","","","",""
"0","12554","","","","","","","",""
"8126","12554","","","","","","","",""
"0","12302","","","","","","","",""
"8127","12302","","","","","","","",""
"0","12547","","","","","","","",""
"8128","12547","","","","","","","",""
"0","12544","","","","","","","",""
"8130","12544","","","","","","","",""
"0","12567","","","","","","","",""
"8131","12567","","","","","","","",""
"0","12127","","","","","","","",""
"8132","12127","","","","","","","",""
"0","12455","","","","","","","",""
"8136","12455","","","","","","","",""
"0","12577","","","","","","","",""
"8137","12577","","","","","","","",""
"0","12566","","","","","","","",""
"8138","12566","","","","","","","",""
"0","12565","","","","","","","",""
"8139","12565","","","","","","","",""
"0","12521","","","","","","","",""
"0","12541","","","","","","","",""
"8140","12521","","","","","","","",""
"8140","12541","","","","","","","",""
"0","11691","","","","","","","",""
"8142","11691","","","","","","","",""
"0","12581","","","","","","","",""
"0","12443","","","","","","","",""
"8143","12443","","","","","","","",""
"8143","12581","","","","","","","",""
"0","12572","","","","","","","",""
"8144","12572","","","","","","","",""
"0","12574","","","","","","","",""
"8145","12574","","","","","","","",""
"0","12573","","","","","","","",""
"8146","12573","","","","","","","",""
"0","12580","","","","","","","",""
"8147","12580","","","","","","","",""
"0","12377","","","","","","","",""
"0","12376","","","","","","","",""
"0","12375","","","","","","","",""
"0","12374","","","","","","","",""
"8148","12374","","","","","","","",""
"8148","12375","","","","","","","",""
"8148","12376","","","","","","","",""
"8148","12377","","","","","","","",""
"0","12122","","","","","","","",""
"8149","12122","","","","","","","",""
"0","12582","","","","","","","",""
"8150","12582","","","","","","","",""
"0","12593","","","","","","","",""
"0","12575","","","","","","","",""
"0","12553","","","","","","","",""
"0","12540","","","","","","","",""
"0","12520","","","","","","","",""
"0","12506","","","","","","","",""
"0","12491","","","","","","","",""
"0","12478","","","","","","","",""
"8151","12478","","","","","","","",""
"8151","12491","","","","","","","",""
"8151","12506","","","","","","","",""
"8151","12520","","","","","","","",""
"8151","12540","","","","","","","",""
"8151","12553","","","","","","","",""
"8151","12575","","","","","","","",""
"8151","12593","","","","","","","",""
"0","12596","","","","","","","",""
"0","12579","","","","","","","",""
"0","12570","","","","","","","",""
"0","12564","","","","","","","",""
"0","12562","","","","","","","",""
"0","12558","","","","","","","",""
"0","12552","","","","","","","",""
"0","12546","","","","","","","",""
"0","12542","","","","","","","",""
"0","12535","","","","","","","",""
"0","12526","","","","","","","",""
"0","12509","","","","","","","",""
"0","12507","","","","","","","",""
"0","12502","","","","","","","",""
"0","12498","","","","","","","",""
"0","12496","","","","","","","",""
"0","12487","","","","","","","",""
"0","12477","","","","","","","",""
"0","12474","","","","","","","",""
"8152","12474","","","","","","","",""
"8152","12477","","","","","","","",""
"8152","12487","","","","","","","",""
"8152","12496","","","","","","","",""
"8152","12498","","","","","","","",""
"8152","12502","","","","","","","",""
"8152","12507","","","","","","","",""
"8152","12509","","","","","","","",""
"8152","12526","","","","","","","",""
"8152","12535","","","","","","","",""
"8152","12542","","","","","","","",""
"8152","12546","","","","","","","",""
"8152","12552","","","","","","","",""
"8152","12558","","","","","","","",""
"8152","12562","","","","","","","",""
"8152","12564","","","","","","","",""
"8152","12570","","","","","","","",""
"8152","12579","","","","","","","",""
"8152","12596","","","","","","","",""
"0","12372","","","","","","","",""
"0","12367","","","","","","","",""
"8153","12367","","","","","","","",""
"8153","12372","","","","","","","",""
"0","12595","","","","","","","",""
"0","12591","","","","","","","",""
"0","12588","","","","","","","",""
"0","12585","","","","","","","",""
"0","12578","","","","","","","",""
"0","12569","","","","","","","",""
"0","12563","","","","","","","",""
"0","12560","","","","","","","",""
"0","12557","","","","","","","",""
"0","12551","","","","","","","",""
"0","12543","","","","","","","",""
"0","12536","","","","","","","",""
"0","12527","","","","","","","",""
"0","12518","","","","","","","",""
"0","12508","","","","","","","",""
"0","12503","","","","","","","",""
"0","12495","","","","","","","",""
"0","12488","","","","","","","",""
"0","12483","","","","","","","",""
"0","12476","","","","","","","",""
"0","12475","","","","","","","",""
"8154","12475","","","","","","","",""
"8154","12476","","","","","","","",""
"8154","12483","","","","","","","",""
"8154","12488","","","","","","","",""
"8154","12495","","","","","","","",""
"8154","12503","","","","","","","",""
"8154","12508","","","","","","","",""
"8154","12518","","","","","","","",""
"8154","12527","","","","","","","",""
"8154","12536","","","","","","","",""
"8154","12543","","","","","","","",""
"8154","12551","","","","","","","",""
"8154","12557","","","","","","","",""
"8154","12560","","","","","","","",""
"8154","12563","","","","","","","",""
"8154","12569","","","","","","","",""
"8154","12578","","","","","","","",""
"8154","12585","","","","","","","",""
"8154","12588","","","","","","","",""
"8154","12591","","","","","","","",""
"8154","12595","","","","","","","",""
"0","12524","","","","","","","",""
"0","12479","","","","","","","",""
"8156","12479","","","","","","","",""
"8156","12524","","","","","","","",""
"0","12598","","","","","","","",""
"8157","12598","","","","","","","",""
"0","12590","","","","","","","",""
"8158","12590","","","","","","","",""
"0","12559","","","","","","","",""
"8159","12559","","","","","","","",""
"0","12603","","","","","","","",""
"8160","12603","","","","","","","",""
"0","12612","","","","","","","",""
"8161","12612","","","","","","","",""
"0","12530","","","","","","","",""
"8163","12530","","","","","","","",""
"0","12608","","","","","","","",""
"8165","12608","","","","","","","",""
"0","12620","","","","","","","",""
"8166","12620","","","","","","","",""
